Nom_Fr,Nom_Ar,apports,id_barrage,lachers,stock,cumul_mensuel_apports,cumul_annuel_apports,cumul_mensuel_lachers,cumul_annuel_lachers,moy_mois,cumul_annee_prec,moy_periode,stock_annee_prec,Cap_tot_act,Cote,Cap_tot_init,fonctionnel,Annee_prod,Latitude,Longitude,Bassin_versant,Date
siliana,سليانـــــــة,0.00417196,14,0.044479,5.80028,0.661523,0.661523,0.428166,0.428166,3.76341,0.420488,1.00358,22.4667,33.4411,388.5,70.0,1.0,1987,36.1571,9.35208,1040.0,2020-09-08 00:00:00
lakhmess,لخمـــــــاس,0.0241524,15,9e-05,3.29151,0.0604794,0.0604794,0.03706,0.03706,0.964332,0.0758903,0.257155,5.86202,7.22,517.06,8.22,1.0,1966,35.9952,9.47242,127.0,2020-09-08 00:00:00
rmil,الرميـــــــل,0.00172348,16,0.00272,0.3868,0.114181,0.114181,0.014731,0.014731,0.566456,0.0838979,0.151055,1.485,2.0,285.0,4.0,1.0,2002,36.302,9.50269,232.0,2020-09-08 00:00:00
birmcherga,بئر المشارقـــة,0.0,17,0.0024,28.7846,0.0,0.0,0.0192,0.0192,2.5296,0.537311,0.67456,35.0856,41.599,122.5,52.9,1.0,1971,36.5112,10.0114,1263.0,2020-09-08 00:00:00
rmel,الرمــــــل,0.0141607,18,0.005,2.62958,0.0141607,0.0141607,0.04,0.04,0.818776,0.451978,0.21834,12.6762,23.83,43.0,22.0,1.0,1998,36.3318,10.3597,675.0,2020-09-08 00:00:00
nebhana,نبهانــــــة,0.0841014,19,0.0232,7.3198,0.665692,0.665692,0.173296,0.173296,3.02079,0.426581,0.805544,15.588,58.76,230.0,86.5,1.0,1965,36.06,9.87235,855.0,2020-09-08 00:00:00
sidisaad,سيدي سعـــد,0.030673,20,0.000337,56.4974,13.0785,13.0785,0.763101,0.763101,9.04402,0.340428,2.41174,61.2438,133.317,270.0,209.0,1.0,1981,35.3901,9.69476,8950.0,2020-09-08 00:00:00
elhaouareb,هـــــــوارب,0.0,21,0.0,2.68766,2.51358,2.51358,0.024567,0.024567,3.10004,0.466006,0.826677,4.68131,77.47,217.0,0.0,1.0,1989,35.5727,9.74681,1120.0,2020-09-08 00:00:00
sficifa,سفيسيفة,0.000871875,22,0.0,1.55724,0.00802125,0.00802125,0.0,0.0,1.663,0.00997262,0.106667,1.81939,7.71,677.8,4.24,1.0,2005,35.3413,9.07053,173.65,2020-09-08 00:00:00
sidiach,سيدي يعيــــش,0.0,23,0.0,2.42152,0.0,0.0,0.0,0.0,0.973905,0.0663682,0.259708,4.44,88.0,541.0,88.0,1.0,1997,34.7468,8.74761,1900.0,2020-09-08 00:00:00
elbrek,البــــــــرك,0.0,24,0.0,1.4,0.0,0.0,0.0,0.0,0.876881,0.0237924,0.259708,2.05,16.0,849.0,16.0,1.0,2002,35.4705,8.96766,293.0,2020-09-08 00:00:00
bezirk,بزيـــــــغ,0.0,25,0.019,1.5964,0.0187699,0.0187699,0.112,0.112,0.202428,0.0,0.0539809,2.9794,5.01,54.62,6.5,1.0,1959,36.7159,10.6262,86.0,2020-09-08 00:00:00
chiba,شيبـــــــة,0.0,26,0.0,0.35026,0.004606,0.004606,0.019826,0.019826,0.388008,0.0589664,0.103469,1.22356,5.045,77.88,7.8,1.0,1963,36.6923,10.7697,64.0,2020-09-08 00:00:00
masri,مصــــــري,0.0,27,0.04485,4.46744,0.0212187,0.0212187,0.049785,0.049785,0.25789,0.0588132,0.0687707,3.17191,5.193,163.0,6.9,1.0,1968,36.534,10.4911,53.0,2020-09-08 00:00:00
lebna,لبنــــــــة,0.0,28,0.00398,13.4017,0.0968874,0.0968874,0.092885,0.092885,0.504561,0.288411,0.13455,12.5624,23.3053,18.04,30.1,1.0,1986,36.7388,10.9218,199.0,2020-09-08 00:00:00
hma,الحمـــــى,0.0,29,0.0,0.925913,0.00239989,0.00239989,0.0,0.0,0.175007,0.0341407,0.0466684,2.33443,12.854,102.4,12.1,1.0,2002,36.5874,10.304,123.0,2020-09-08 00:00:00
abid,العبيـــــــد,0.0,30,0.004543,4.45636,0.0388953,0.0388953,0.117896,0.117896,0.21899,0.0874906,0.0583972,6.00632,9.615,42.2,10.0,1.0,2002,36.8308,10.7086,54.0,2020-09-08 00:00:00
mellegue,مـــــلاق,0.0203787,1,0.1364,10.0984,0.0412761,0.0412761,0.9548,0.9548,31.2975,12.4512,7.30274,27.1805,51.13,265.0,267.67,1.0,1954,36.3144,8.70273,10300.0,2020-09-07 00:00:00
benmetir,بنيمطيــر,0.0,2,0.0648,25.272,0.0,0.0,0.5149,0.5149,0.212671,0.177042,0.0496232,49.0014,60.393,436.5,61.63,1.0,1954,36.7471,8.74188,103.0,2020-09-07 00:00:00
kasseb,كســاب,0.0,3,0.09504,37.642,0.00507887,0.00507887,0.66528,0.66528,0.309581,0.244566,0.0722356,54.1636,76.9,292.04,81.875,1.0,1968,36.7614,9.0023,101.0,2020-09-07 00:00:00
barbara,بربرة,0.0,4,0.084514,47.7875,0.0592203,0.0592203,0.776685,0.776685,0.462443,0.592731,0.107903,62.4461,64.7,182.0,74.82,1.0,1998,36.7341,8.53173,177.0,2020-09-07 00:00:00
sidisalem,سيدي ســــالم,0.232302,5,1.03928,276.157,0.691331,0.691331,7.87119,7.87119,12.288,17.6619,2.8672,474.564,580.35,115.0,814.0,1.0,1981,36.5907,9.39706,7950.0,2020-09-07 00:00:00
bouheurtma,بو هرتمـــــه,0.0,6,0.26668,29.7259,0.0455731,0.0455731,1.60866,1.60866,1.20807,0.363444,0.281882,52.9559,112.037,221.0,117.5,1.0,1976,36.6719,8.78758,390.0,2020-09-07 00:00:00
joumine,جوميــــــن,0.0132715,7,0.11818,29.0923,0.0446439,0.0446439,0.80726,0.80726,0.659445,0.479407,0.15387,70.0974,118.773,90.0,129.9,1.0,1983,36.9909,9.61373,418.0,2020-09-07 00:00:00
ghezala,غزالـــــــة,0.0,8,0.0207,5.05675,0.0174685,0.0174685,0.1378,0.1378,0.105724,0.0323151,0.0246688,6.88874,10.004,82.5,11.7,1.0,1984,37.0594,9.54582,48.0,2020-09-07 00:00:00
melah,المالح,0.0,33,0.05033,14.5268,0.0,0.0,0.33714,0.33714,0.25,0.0,0.0583333,28.248,41.0,136.0,41.0,1.0,2015,37.0359,9.41093,85.9,2020-09-07 00:00:00
tine,الطين,0.0150433,34,0.030351,10.1759,0.0566005,,0.18777,,0.68,,0.158667,,34.0,136.0,34.0,1.0,2017,36.8644,9.62805,276.0,2020-09-07 00:00:00
sejnane,سجنــــــان,0.0588444,9,0.554843,90.5836,1.27602,1.27602,3.86576,3.86576,1.2264,1.18271,0.286161,74.9425,134.014,86.5,137.5,1.0,1994,37.181,9.47513,367.0,2020-09-07 00:00:00
zarga,الزرقة,5.8125e-06,10,0.0469,15.75,8.6065e-06,8.6065e-06,0.366,0.366,0.05,0.0437462,0.0116667,18.714,24.0,93.0,24.0,1.0,2012,36.8824,8.69921,60.0,2020-09-07 00:00:00
kebir,الكبير,0.00257816,31,0.0,6.114,0.0113483,0.0113483,0.0,0.0,0.509529,0.276008,0.11889,6.2888,64.4,85.0,64.4,1.0,2014,36.8751,8.71699,85.2,2020-09-07 00:00:00
moula,المولى,0.00560721,32,0.0,24.9862,0.0234805,0.0234805,0.0,0.0,0.370682,0.281169,0.0864924,25.8915,26.3,110.0,26.3,1.0,2013,36.9347,8.84504,58.0,2020-09-07 00:00:00
selbarrak,سيدي البــــراق,0.095013,11,0.493852,198.082,0.296705,0.296705,3.85184,3.85184,1.40669,5.58787,0.328228,260.109,286.514,27.0,286.514,1.0,1999,37.0261,8.93618,865.0,2020-09-07 00:00:00
ziatine,الزياتين,0.0155955,12,0.0573618,21.3732,0.0793946,0.00862845,0.374233,0.374233,0.4,0.881665,0.0933333,30.2615,33.0,37.0,33.0,1.0,2012,37.1856,9.20109,95.0,2020-09-07 00:00:00
gamgoum,القمقوم,0.00513225,13,0.0,16.9585,0.00862845,0.0793946,0.0,0.0,0.147274,0.124983,0.0343639,14.6001,18.3,48.0,18.3,1.0,2012,37.1991,9.26906,35.5,2020-09-07 00:00:00
siliana,سليانـــــــة,0.0606292,14,0.04491,5.85753,0.657351,0.657351,0.383687,0.383687,3.76341,0.26287,0.87813,22.3809,33.4411,388.5,70.0,1.0,1987,36.1571,9.35208,1040.0,2020-09-07 00:00:00
lakhmess,لخمـــــــاس,0.0040418,15,8.1e-05,3.27174,0.036327,0.036327,0.03697,0.03697,0.964332,0.0612827,0.225011,5.85233,7.22,517.06,8.22,1.0,1966,35.9952,9.47242,127.0,2020-09-07 00:00:00
rmil,الرميـــــــل,0.00062985,16,0.001713,0.3904,0.112457,0.112457,0.012011,0.012011,0.566456,0.0828041,0.132173,1.4905,2.0,285.0,4.0,1.0,2002,36.302,9.50269,232.0,2020-09-07 00:00:00
birmcherga,بئر المشارقـــة,0.0,17,0.0024,28.841,0.0,0.0,0.0168,0.0168,2.5296,0.322677,0.59024,34.903,41.599,122.5,52.9,1.0,1971,36.5112,10.0114,1263.0,2020-09-07 00:00:00
rmel,الرمــــــل,0.0,18,0.005,2.62958,0.0,0.0,0.035,0.035,0.818776,0.183787,0.191048,12.4302,23.83,43.0,22.0,1.0,1998,36.3318,10.3597,675.0,2020-09-07 00:00:00
nebhana,نبهانــــــة,0.0284006,19,0.033736,7.2742,0.581591,0.581591,0.150096,0.150096,3.02079,0.408297,0.704851,15.588,58.76,230.0,86.5,1.0,1965,36.06,9.87235,855.0,2020-09-07 00:00:00
sidisaad,سيدي سعـــد,0.231648,20,0.000337,56.4974,13.0478,13.0478,0.762764,0.762764,9.04402,0.340428,2.11027,61.3477,133.317,270.0,209.0,1.0,1981,35.3901,9.69476,8950.0,2020-09-07 00:00:00
elhaouareb,هـــــــوارب,0.0402949,21,0.0,2.75014,2.51358,2.51358,0.024567,0.024567,3.10004,0.466006,0.723343,4.75748,77.47,217.0,0.0,1.0,1989,35.5727,9.74681,1120.0,2020-09-07 00:00:00
sficifa,سفيسيفة,0.000871875,22,0.0,1.55724,0.00714938,0.00714938,0.0,0.0,1.663,0.00223297,0.0933333,1.81249,7.71,677.8,4.24,1.0,2005,35.3413,9.07053,173.65,2020-09-07 00:00:00
sidiach,سيدي يعيــــش,0.0,23,0.0,4.44,0.0,0.0,0.0,0.0,0.973905,0.0580721,0.227245,4.44,88.0,541.0,88.0,1.0,1997,34.7468,8.74761,1900.0,2020-09-07 00:00:00
elbrek,البــــــــرك,0.0,24,0.0,1.4,0.0,0.0,0.0,0.0,0.876881,0.0208184,0.227245,2.05,16.0,849.0,16.0,1.0,2002,35.4705,8.96766,293.0,2020-09-07 00:00:00
bezirk,بزيـــــــغ,0.0012375,25,0.011,1.618,0.0187699,0.0187699,0.093,0.093,0.202428,0.0,0.0472333,2.9794,5.01,54.62,6.5,1.0,1959,36.7159,10.6262,86.0,2020-09-07 00:00:00
chiba,شيبـــــــة,0.00133358,26,0.0,0.35428,0.004606,0.004606,0.019826,0.019826,0.388008,0.0589664,0.0905352,1.2406,5.045,77.88,7.8,1.0,1963,36.6923,10.7697,64.0,2020-09-07 00:00:00
masri,مصــــــري,0.0035137,27,0.0,4.52018,0.0212187,0.0212187,0.004935,0.004935,0.25789,0.0428193,0.0601743,3.1348,5.193,163.0,6.9,1.0,1968,36.534,10.4911,53.0,2020-09-07 00:00:00
lebna,لبنــــــــة,0.0,28,0.0037,13.4511,0.0968874,0.0968874,0.088905,0.088905,0.504561,0.288411,0.117731,12.6117,23.3053,18.04,30.1,1.0,1986,36.7388,10.9218,199.0,2020-09-07 00:00:00
hma,الحمـــــى,0.0,29,0.0,0.9326,0.00239989,0.00239989,0.0,0.0,0.175007,0.0326642,0.0408349,2.33443,12.854,102.4,12.1,1.0,2002,36.5874,10.304,123.0,2020-09-07 00:00:00
abid,العبيـــــــد,0.00585079,30,0.004125,4.46435,0.0388953,0.0388953,0.113353,0.113353,0.21899,0.0764102,0.0510976,6.00632,9.615,42.2,10.0,1.0,2002,36.8308,10.7086,54.0,2020-09-07 00:00:00
mellegue,مـــــلاق,0.0208974,1,0.1364,10.2361,0.0208974,0.0208974,0.8184,0.8184,31.2975,12.3097,6.25949,27.1341,51.13,265.0,267.67,1.0,1954,36.3144,8.70273,10300.0,2020-09-06 00:00:00
benmetir,بنيمطيــر,0.0,2,0.0903,25.36,0.0,0.0,0.4501,0.4501,0.212671,0.177042,0.0425341,49.1126,60.393,436.5,61.63,1.0,1954,36.7471,8.74188,103.0,2020-09-06 00:00:00
kasseb,كســاب,0.0,3,0.09504,37.7838,0.00507887,0.00507887,0.57024,0.57024,0.309581,0.209361,0.0619162,54.2332,76.9,292.04,81.875,1.0,1968,36.7614,9.0023,101.0,2020-09-06 00:00:00
barbara,بربرة,0.0188712,4,0.2257,47.9156,0.0592203,0.0592203,0.692171,0.692171,0.462443,0.583728,0.0924886,62.4461,64.7,182.0,74.82,1.0,1998,36.7341,8.53173,177.0,2020-09-06 00:00:00
sidisalem,سيدي ســــالم,0.22821,5,1.03928,277.065,0.459029,0.459029,6.83191,6.83191,12.288,16.2893,2.4576,474.564,580.35,115.0,814.0,1.0,1981,36.5907,9.39706,7950.0,2020-09-06 00:00:00
bouheurtma,بو هرتمـــــه,0.0,6,0.25404,29.9242,0.0455731,0.0455731,1.34198,1.34198,1.20807,0.321909,0.241614,53.1161,112.037,221.0,117.5,1.0,1976,36.6719,8.78758,390.0,2020-09-06 00:00:00
joumine,جوميــــــن,0.0178449,7,0.11818,29.2046,0.0313724,0.0313724,0.68908,0.68908,0.659445,0.452403,0.131889,70.3374,118.773,90.0,129.9,1.0,1983,36.9909,9.61373,418.0,2020-09-06 00:00:00
ghezala,غزالـــــــة,0.00614105,8,0.0181,5.08749,0.0174685,0.0174685,0.1171,0.1171,0.105724,0.0323151,0.0211447,6.90654,10.004,82.5,11.7,1.0,1984,37.0594,9.54582,48.0,2020-09-06 00:00:00
melah,المالح,0.0,33,0.0473,14.6008,0.0,0.0,0.28681,0.28681,0.25,0.0,0.05,28.32,41.0,136.0,41.0,1.0,2015,37.0359,9.41093,85.9,2020-09-06 00:00:00
tine,الطين,0.0201457,34,0.029527,10.203,0.0415573,,0.157419,,0.68,,0.136,,34.0,136.0,34.0,1.0,2017,36.8644,9.62805,276.0,2020-09-06 00:00:00
sejnane,سجنــــــان,0.273152,9,0.552233,90.5836,1.21718,1.21718,3.31092,3.31092,1.2264,1.13732,0.245281,74.9425,134.014,86.5,137.5,1.0,1994,37.181,9.47513,367.0,2020-09-06 00:00:00
zarga,الزرقة,0.0,10,0.0479,15.802,2.794e-06,2.794e-06,0.3191,0.3191,0.05,0.0437462,0.01,18.753,24.0,93.0,24.0,1.0,2012,36.8824,8.69921,60.0,2020-09-06 00:00:00
kebir,الكبير,0.00309379,31,0.0,6.114,0.00877016,0.00877016,0.0,0.0,0.509529,0.276008,0.101906,6.2964,64.4,85.0,64.4,1.0,2014,36.8751,8.71699,85.2,2020-09-06 00:00:00
moula,المولى,0.0,32,0.0,24.9862,0.0178733,0.0178733,0.0,0.0,0.370682,0.275944,0.0741363,25.8915,26.3,110.0,26.3,1.0,2013,36.9347,8.84504,58.0,2020-09-06 00:00:00
selbarrak,سيدي البــــراق,0.0159615,11,0.647208,198.547,0.201692,0.201692,3.35799,3.35799,1.40669,5.54099,0.281338,260.399,286.514,27.0,286.514,1.0,1999,37.0261,8.93618,865.0,2020-09-06 00:00:00
ziatine,الزياتين,0.0155746,12,0.0573318,21.422,0.0637991,0.0034962,0.316871,0.316871,0.4,0.84329,0.08,30.2615,33.0,37.0,33.0,1.0,2012,37.1856,9.20109,95.0,2020-09-06 00:00:00
gamgoum,القمقوم,0.0,13,0.0,16.9585,0.0034962,0.0637991,0.0,0.0,0.147274,0.120008,0.0294548,14.6001,18.3,48.0,18.3,1.0,2012,37.1991,9.26906,35.5,2020-09-06 00:00:00
siliana,سليانـــــــة,0.150254,14,0.021956,5.85753,0.596722,0.596722,0.338777,0.338777,3.76341,0.258327,0.752683,22.4238,33.4411,388.5,70.0,1.0,1987,36.1571,9.35208,1040.0,2020-09-06 00:00:00
lakhmess,لخمـــــــاس,0.0,15,0.00011,3.27174,0.0322852,0.0322852,0.036889,0.036889,0.964332,0.0453818,0.192866,5.84264,7.22,517.06,8.22,1.0,1966,35.9952,9.47242,127.0,2020-09-06 00:00:00
rmil,الرميـــــــل,0.002296,16,0.000196,0.394,0.111827,0.111827,0.010298,0.010298,0.566456,0.0820796,0.113291,1.496,2.0,285.0,4.0,1.0,2002,36.302,9.50269,232.0,2020-09-06 00:00:00
birmcherga,بئر المشارقـــة,0.0,17,0.0024,28.8974,0.0,0.0,0.0144,0.0144,2.5296,0.322677,0.50592,34.9638,41.599,122.5,52.9,1.0,1971,36.5112,10.0114,1263.0,2020-09-06 00:00:00
rmel,الرمــــــل,0.0,18,0.005,2.64772,0.0,0.0,0.03,0.03,0.818776,0.183787,0.163755,12.4794,23.83,43.0,22.0,1.0,1998,36.3318,10.3597,675.0,2020-09-06 00:00:00
nebhana,نبهانــــــة,0.0653136,19,0.0,7.3046,0.55319,0.55319,0.11636,0.11636,3.02079,0.389984,0.604158,15.6111,58.76,230.0,86.5,1.0,1965,36.06,9.87235,855.0,2020-09-06 00:00:00
sidisaad,سيدي سعـــد,1.53625,20,0.210337,56.2982,12.8161,12.8161,0.762427,0.762427,9.04402,0.340428,1.8088,61.4517,133.317,270.0,209.0,1.0,1981,35.3901,9.69476,8950.0,2020-09-06 00:00:00
elhaouareb,هـــــــوارب,0.205396,21,0.012327,2.7189,2.47329,2.47329,0.024567,0.024567,3.10004,0.466006,0.620008,4.83738,77.47,217.0,0.0,1.0,1989,35.5727,9.74681,1120.0,2020-09-06 00:00:00
sficifa,سفيسيفة,0.000871875,22,0.0,1.55724,0.0062775,0.0062775,0.0,0.0,1.663,0.00111648,0.08,1.81249,7.71,677.8,4.24,1.0,2005,35.3413,9.07053,173.65,2020-09-06 00:00:00
sidiach,سيدي يعيــــش,0.0,23,0.0,4.44,0.0,0.0,0.0,0.0,0.973905,0.0497761,0.194781,4.44,88.0,541.0,88.0,1.0,1997,34.7468,8.74761,1900.0,2020-09-06 00:00:00
elbrek,البــــــــرك,0.0,24,0.0,1.4,0.0,0.0,0.0,0.0,0.876881,0.0178443,0.194781,2.05,16.0,849.0,16.0,1.0,2002,35.4705,8.96766,293.0,2020-09-06 00:00:00
bezirk,بزيـــــــغ,0.00843085,25,0.008,1.6288,0.0175324,0.0175324,0.082,0.082,0.202428,0.0,0.0404857,2.9868,5.01,54.62,6.5,1.0,1959,36.7159,10.6262,86.0,2020-09-06 00:00:00
chiba,شيبـــــــة,0.000813471,26,0.0,0.35428,0.00327242,0.00327242,0.019826,0.019826,0.388008,0.0589664,0.0776016,1.25764,5.045,77.88,7.8,1.0,1963,36.6923,10.7697,64.0,2020-09-06 00:00:00
masri,مصــــــري,0.00316446,27,0.00097,4.48251,0.017705,0.017705,0.004935,0.004935,0.25789,0.0413136,0.051578,3.1348,5.193,163.0,6.9,1.0,1968,36.534,10.4911,53.0,2020-09-06 00:00:00
lebna,لبنــــــــة,0.0728409,28,0.0108,13.5004,0.0968874,0.0968874,0.085205,0.085205,0.504561,0.288411,0.100912,12.7105,23.3053,18.04,30.1,1.0,1986,36.7388,10.9218,199.0,2020-09-06 00:00:00
hma,الحمـــــى,0.0,29,0.0,0.939286,0.00239989,0.00239989,0.0,0.0,0.175007,0.0305867,0.0350013,2.33443,12.854,102.4,12.1,1.0,2002,36.5874,10.304,123.0,2020-09-06 00:00:00
abid,العبيـــــــد,0.0277208,30,0.018752,4.46435,0.0330446,0.0330446,0.109228,0.109228,0.21899,0.0764102,0.0437979,6.02554,9.615,42.2,10.0,1.0,2002,36.8308,10.7086,54.0,2020-09-06 00:00:00
mellegue,مـــــلاق,0.0,1,0.1364,10.3738,0.0,0.0,0.682,0.682,31.2975,12.2196,5.21624,27.1341,51.13,265.0,267.67,1.0,1954,36.3144,8.70273,10300.0,2020-09-05 00:00:00
benmetir,بنيمطيــر,0.0,2,0.0708,25.4656,0.0,0.0,0.3598,0.3598,0.212671,0.177042,0.0354451,49.3072,60.393,436.5,61.63,1.0,1954,36.7471,8.74188,103.0,2020-09-05 00:00:00
kasseb,كســاب,0.0,3,0.09504,37.8972,0.00507887,0.00507887,0.4752,0.4752,0.309581,0.172576,0.0515968,54.3028,76.9,292.04,81.875,1.0,1968,36.7614,9.0023,101.0,2020-09-05 00:00:00
barbara,بربرة,0.0147828,4,0.09556,48.1398,0.0403491,0.0403491,0.466471,0.466471,0.462443,0.583728,0.0770738,62.4856,64.7,182.0,74.82,1.0,1998,36.7341,8.53173,177.0,2020-09-05 00:00:00
sidisalem,سيدي ســــالم,0.230819,5,1.03928,277.972,0.230819,0.230819,5.79263,5.79263,12.288,13.2637,2.048,472.914,580.35,115.0,814.0,1.0,1981,36.5907,9.39706,7950.0,2020-09-05 00:00:00
bouheurtma,بو هرتمـــــه,0.000725279,6,0.26286,30.1225,0.0455731,0.0455731,1.08794,1.08794,1.20807,0.291455,0.201345,53.2229,112.037,221.0,117.5,1.0,1976,36.6719,8.78758,390.0,2020-09-05 00:00:00
joumine,جوميــــــن,0.0,7,0.11418,29.3168,0.0135274,0.0135274,0.5709,0.5709,0.659445,0.425669,0.109907,70.5817,118.773,90.0,129.9,1.0,1983,36.9909,9.61373,418.0,2020-09-05 00:00:00
ghezala,غزالـــــــة,0.000617681,8,0.02,5.10286,0.0113274,0.0113274,0.099,0.099,0.105724,0.0271412,0.0176206,6.91543,10.004,82.5,11.7,1.0,1984,37.0594,9.54582,48.0,2020-09-05 00:00:00
melah,المالح,0.0,33,0.04751,14.6748,0.0,0.0,0.23951,0.23951,0.25,0.0,0.0416667,28.416,41.0,136.0,41.0,1.0,2015,37.0359,9.41093,85.9,2020-09-05 00:00:00
tine,الطين,0.00708603,34,0.02117,10.2301,0.0214115,,0.127892,,0.68,,0.113333,,34.0,136.0,34.0,1.0,2017,36.8644,9.62805,276.0,2020-09-05 00:00:00
sejnane,سجنــــــان,0.228549,9,0.551293,90.2206,0.944028,0.944028,2.75869,2.75869,1.2264,1.06066,0.204401,74.889,134.014,86.5,137.5,1.0,1994,37.181,9.47513,367.0,2020-09-05 00:00:00
zarga,الزرقة,2.794e-06,10,0.0609,15.854,2.794e-06,2.794e-06,0.2712,0.2712,0.05,0.0437462,0.00833333,18.779,24.0,93.0,24.0,1.0,2012,36.8824,8.69921,60.0,2020-09-05 00:00:00
kebir,الكبير,0.0,31,0.0,6.114,0.00567636,0.00567636,0.0,0.0,0.509529,0.272857,0.0849215,6.2964,64.4,85.0,64.4,1.0,2014,36.8751,8.71699,85.2,2020-09-05 00:00:00
moula,المولى,0.00529761,32,0.0,25.0006,0.0178733,0.0178733,0.0,0.0,0.370682,0.275944,0.0617803,25.9059,26.3,110.0,26.3,1.0,2013,36.9347,8.84504,58.0,2020-09-05 00:00:00
selbarrak,سيدي البــــراق,0.0,11,0.52004,199.244,0.18573,0.18573,2.71078,2.71078,1.40669,5.21523,0.234448,260.399,286.514,27.0,286.514,1.0,1999,37.0261,8.93618,865.0,2020-09-05 00:00:00
ziatine,الزياتين,0.0250277,12,0.0388498,21.4708,0.0482245,0.0034962,0.259539,0.259539,0.4,0.833224,0.0666667,30.291,33.0,37.0,33.0,1.0,2012,37.1856,9.20109,95.0,2020-09-05 00:00:00
gamgoum,القمقوم,0.0,13,0.0,16.9724,0.0034962,0.0482245,0.0,0.0,0.147274,0.120008,0.0245457,14.6126,18.3,48.0,18.3,1.0,2012,37.1991,9.26906,35.5,2020-09-05 00:00:00
siliana,سليانـــــــة,0.353977,14,0.052766,5.74303,0.446468,0.446468,0.316821,0.316821,3.76341,0.258327,0.627236,22.5096,33.4411,388.5,70.0,1.0,1987,36.1571,9.35208,1040.0,2020-09-05 00:00:00
lakhmess,لخمـــــــاس,0.0165504,15,0.000117,3.28492,0.0322852,0.0322852,0.036779,0.036779,0.964332,0.0393096,0.160722,5.84264,7.22,517.06,8.22,1.0,1966,35.9952,9.47242,127.0,2020-09-05 00:00:00
rmil,الرميـــــــل,0.002598,16,0.000198,0.394,0.109531,0.109531,0.010102,0.010102,0.566456,0.0808878,0.0944093,1.5015,2.0,285.0,4.0,1.0,2002,36.302,9.50269,232.0,2020-09-05 00:00:00
birmcherga,بئر المشارقـــة,0.0,17,0.0024,28.9538,0.0,0.0,0.012,0.012,2.5296,0.322677,0.4216,35.0247,41.599,122.5,52.9,1.0,1971,36.5112,10.0114,1263.0,2020-09-05 00:00:00
rmel,الرمــــــل,0.0,18,0.005,2.684,0.0,0.0,0.025,0.025,0.818776,0.155045,0.136463,12.4794,23.83,43.0,22.0,1.0,1998,36.3318,10.3597,675.0,2020-09-05 00:00:00
nebhana,نبهانــــــة,0.138779,19,0.0,7.259,0.487877,0.487877,0.11636,0.11636,3.02079,0.353714,0.503465,15.6111,58.76,230.0,86.5,1.0,1965,36.06,9.87235,855.0,2020-09-05 00:00:00
sidisaad,سيدي سعـــد,6.9633,20,0.000337,55.0034,11.2799,11.2799,0.55209,0.55209,9.04402,0.340428,1.50734,61.5556,133.317,270.0,209.0,1.0,1981,35.3901,9.69476,8950.0,2020-09-05 00:00:00
elhaouareb,هـــــــوارب,2.23554,21,0.0,2.53147,2.26789,2.26789,0.01224,0.01224,3.10004,0.466006,0.516673,4.95723,77.47,217.0,0.0,1.0,1989,35.5727,9.74681,1120.0,2020-09-05 00:00:00
sficifa,سفيسيفة,0.000871875,22,0.0,1.55724,0.00540562,0.00540562,0.0,0.0,1.663,0.0,0.0666667,1.81249,7.71,677.8,4.24,1.0,2005,35.3413,9.07053,173.65,2020-09-05 00:00:00
sidiach,سيدي يعيــــش,0.0,23,0.0,4.44,0.0,0.0,0.0,0.0,0.973905,0.0414801,0.162318,4.44,88.0,541.0,88.0,1.0,1997,34.7468,8.74761,1900.0,2020-09-05 00:00:00
elbrek,البــــــــرك,0.0,24,0.0,1.4,0.0,0.0,0.0,0.0,0.876881,0.0148702,0.162318,2.05,16.0,849.0,16.0,1.0,2002,35.4705,8.96766,293.0,2020-09-05 00:00:00
bezirk,بزيـــــــغ,0.000333072,25,0.01,1.6234,0.00910154,0.00910154,0.074,0.074,0.202428,0.0,0.0337381,2.9868,5.01,54.62,6.5,1.0,1959,36.7159,10.6262,86.0,2020-09-05 00:00:00
chiba,شيبـــــــة,0.000789409,26,0.0,0.3382,0.00245895,0.00245895,0.019826,0.019826,0.388008,0.0589664,0.064668,1.28244,5.045,77.88,7.8,1.0,1963,36.6923,10.7697,64.0,2020-09-05 00:00:00
masri,مصــــــري,0.00287991,27,0.0,4.45991,0.0145405,0.0145405,0.003965,0.003965,0.25789,0.0394689,0.0429817,3.11625,5.193,163.0,6.9,1.0,1968,36.534,10.4911,53.0,2020-09-05 00:00:00
lebna,لبنــــــــة,0.0240465,28,0.01217,13.4511,0.0240465,0.0240465,0.074405,0.074405,0.504561,0.288411,0.0840936,12.8092,23.3053,18.04,30.1,1.0,1986,36.7388,10.9218,199.0,2020-09-05 00:00:00
hma,الحمـــــى,0.0,29,0.0,0.945972,0.00239989,0.00239989,0.0,0.0,0.175007,0.0283767,0.0291678,2.33443,12.854,102.4,12.1,1.0,2002,36.5874,10.304,123.0,2020-09-05 00:00:00
abid,العبيـــــــد,0.0,30,0.015109,4.45636,0.00532381,0.00532381,0.090476,0.090476,0.21899,0.0764102,0.0364983,6.03541,9.615,42.2,10.0,1.0,2002,36.8308,10.7086,54.0,2020-09-05 00:00:00
